timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
8 days 08:11:40;-19.71525766052144;-12.170513624869805;-20.70568522720343;-4.34297059120138;-17.95406704768846
8 days 08:11:41;-10.536560032933014;-8.502955068680025;-20.5191694635453;0.7882922643659136;-7.909240025240845
8 days 08:11:42;-1.2656368644612368;-6.393721617721441;-20.015930839884607;-0.5852083137216474;-1.6654822100249158
8 days 08:11:43;4.7417380750673;-6.51604655597699;-22.291078865757417;-2.2342203906341283;1.62517808924778
8 days 08:11:44;11.120772030985368;-6.607002016916769;-28.25710671280191;-5.468782015953128;4.912729612215036
8 days 08:11:45;12.058526756867456;-10.412980172964895;-29.950164866086855;-6.147286252609043;2.053659187115454
8 days 08:11:46;11.927318701052577;-10.952967529305859;-27.275039555738992;-8.468203190029133;-4.6540201133939
8 days 08:11:47;10.43522315478654;-8.286208717783758;-26.11292252220746;-6.789300100165363;-11.125183378327812
8 days 08:11:48;14.738619381045522;-6.736796012491855;-24.101263299300705;-10.46177413687686;-13.205483887290585
8 days 08:11:49;17.724167691674836;-5.767415133709215;-21.08337736245233;-10.620014916045477;-6.991010312483194
8 days 08:11:50;23.03964363693837;-5.655257453651128;-23.65933730091996;-12.734182281700932;-3.341518875064035
8 days 08:11:51;25.9453256321169;-5.492978086990738;-21.727571454468272;-13.65698274714368;2.2181940481401288
8 days 08:11:52;27.517753946068243;-5.545137213609566;-20.452799264841058;-9.797991069485823;5.606986994179492
8 days 08:11:53;31.182913791940013;-5.523012425177128;-19.92687887592418;-10.183776571234205;8.016256648757421
8 days 08:11:54;25.209333001492766;-7.510712626067301;-17.473274332191327;-6.280479374980103;3.924983991791624
8 days 08:11:55;20.549405162926405;-7.99303119398954;-14.65216195896682;-7.280030035863636;1.7652455717554123
8 days 08:11:56;11.601488969068953;-18.48246364546421;-23.229891085027774;-1.2627137894932154;-5.68086817166702
8 days 08:11:57;1.7242081284976474;-24.034681734955843;-35.87553701240861;-1.8018960097501515;-17.49687462160678
8 days 08:11:58;5.77114366331117;-17.00953419085863;-32.41049282495848;-11.031487591365092;-13.862307425895098
