timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
8 days 07:52:30;-18.92243608096228;-5.724316110508414;4.624726738319664;-9.554144495376665;-5.036632196236428
8 days 07:52:31;13.999298234577982;-11.80674692176783;-12.7658941848041;-12.476470019141663;12.821038530433768
8 days 07:52:32;27.874362709352663;-14.422093128989049;-4.002451218358339;5.586964162703019;37.21916487154723
8 days 07:52:33;68.07898685234534;-9.167342829638;-12.471711663674476;-0.6081159190106178;63.10770717999912
8 days 07:52:34;104.53741892878737;-20.998214781214237;2.0539317622991966;-4.299165727125314;97.28426607448942
8 days 07:52:35;119.31690273292246;-15.43429680609153;-5.371579085788366;6.469624551171262;109.47336191785129
8 days 07:52:36;131.7833575406296;-34.106630992092;-14.395569633748783;-2.49079616034161;104.20874934161483
8 days 07:52:37;137.0349439657704;-17.682323266243024;-0.45982747450813666;4.37041010937467;109.60144566513355
8 days 07:52:38;138.9081593067969;-35.1464413780073;-6.091217118952751;4.972722654877736;99.94278978483469
8 days 07:52:39;141.09581169848704;-40.526706425726125;-3.751663791743461;12.862213085866387;97.38129335466185
8 days 07:52:40;147.67490970928847;-39.77377165020751;-2.7118210226788624;20.66453728924559;97.25690856346996
8 days 07:52:41;140.70352237123313;-43.283398783211275;-8.742058576101321;16.7090964147914;82.32562812336539
8 days 07:52:42;137.6087008324301;-46.60878991722619;-18.054842884351928;-5.348931530034297;71.69025303546944
8 days 07:52:43;118.37246667232301;-39.47538391248102;-10.86657765090135;-4.768495555730176;69.2278476682567
8 days 07:52:44;103.10064472900744;-59.472866546366866;-28.066083320578038;5.09858008786098;42.09544940930075
8 days 07:52:45;82.9640243588947;-65.33271269207852;-24.24887489914263;-10.79691063502679;31.024119731542925
8 days 07:52:46;69.22837970224035;-68.05021335560885;-6.046619230075856;-4.524166347641327;20.828415179948955
8 days 07:52:47;55.89073688944392;-85.16444303849883;-6.464136046343699;-4.437523519710254;-1.628234264916767
8 days 07:52:48;26.00702112180187;-76.57810961543022;-7.762696715290194;-12.56390358970966;-11.60667685554116
8 days 07:52:49;22.06600772721302;-64.5714593103937;-13.072557624606334;-11.38926411644529;-21.244106906671664
8 days 07:52:50;15.343075430441962;-71.71466000964112;-7.331752516956062;-11.036334979751775;-30.807641345182574
8 days 07:52:51;6.3730459107073925;-79.78471767670028;-13.278034726624803;6.9328571858913515;-31.278118020252716
8 days 07:52:52;4.027330565110733;-84.39835721348051;-23.952082088215807;1.8490210318814286;-33.98324921518191
8 days 07:52:53;18.817197110695922;-59.27922472667914;-17.337349431835563;-16.26278174482331;-24.96113178816333
8 days 07:52:54;-1.8071631350252562;-61.889943435834326;-6.499821488525056;-0.6507124208827368;-33.210533811363874
8 days 07:52:55;-3.823371287933431;-71.20271426944407;-11.408227820373275;1.1344122951479567;-41.25379777580573
8 days 07:52:56;3.7927655279796846;-87.59539244108004;-1.811062851653357;1.1094587862600733;-39.527221156753235
8 days 07:52:57;-0.6526268055126591;-71.30410825870658;0.04457205083202606;-1.729199447830282;-33.96183471142965
8 days 07:52:58;0.5867788342496473;-48.22626011018744;-1.207597889181227;7.193178391810941;-29.492498748914414
8 days 07:52:59;-0.21023530110025543;-61.30860671781178;-0.8083223170127566;5.812618024837527;-28.2427177750036
8 days 07:53:00;-11.223986691197233;-40.64783995687211;-5.463511045129438;4.585338782987761;-23.996596546571208
8 days 07:53:01;-8.70694729724492;-25.213255867778365;-0.967614623816099;8.243469610800314;-19.555108219209668
8 days 07:53:02;-15.117204673592276;-29.774129302604525;-8.634034208770819;9.282016282041377;-19.872241006233185
8 days 07:53:03;-35.40880091966857;-4.409176845592125;-18.976672925418512;2.992401628279201;-25.879764428183417
8 days 07:53:04;-26.14828771938812;-13.313176015036493;-9.38398251448271;2.9646610346663698;-29.65289219309735
8 days 07:53:05;-34.68159984227351;-5.158481024794472;-18.08853234532413;5.31738153529233;-31.431376003765916
8 days 07:53:06;-30.96271928897959;-9.193460183152608;-0.71995849854011;-4.421317850233502;-33.19843688370272
8 days 07:53:07;-24.767584678421727;9.538299806643732;-7.323867346484782;-3.4981763982783383;-33.64505672323646
8 days 07:53:08;-21.65056562643174;-3.7318488433471195;-7.040473932659949;-7.4646005234965696;-33.979652248381875
8 days 07:53:09;-28.95938125747618;-14.842283230174575;-7.092998020210098;6.367814597346522;-29.530914415326613
8 days 07:53:10;-23.111421512341757;8.597260277972264;1.2658569393251728;-5.496761833808874;-21.50276609042664
8 days 07:53:11;-22.524749381725105;1.9906014186345893;-1.9582644551041282;-2.336553259371151;-22.55647915403661
8 days 07:53:12;-25.61667303186;-4.886960444071541;-8.579301939162987;-1.6813707258618285;-28.933700347793206
8 days 07:53:13;-32.21315799941449;-15.63936442657846;-2.6041703664873372;3.3522702593424123;-38.14214860965964
8 days 07:53:14;-29.265654062590293;-10.658128207854979;-12.748647576174822;4.040163319878042;-39.55173259058295
8 days 07:53:15;-41.16327393697865;11.19411699047091;10.998984891955498;1.876350791373351;-30.83134738553258
8 days 07:53:16;-38.788293793276154;-7.310043362603717;4.586514140354972;15.42106765573372;-30.53727802503322
8 days 07:53:17;-52.5817871268961;7.511528756454903;7.630886261444265;17.559521724740783;-33.025252069494776
8 days 07:53:18;-48.49497992028856;4.7873668963253015;10.32149204252726;14.19689977753174;-24.162980798644305
8 days 07:53:19;-59.16132360593002;-22.942150724002772;4.558228276634781;16.127924204720706;-31.796117595243967
8 days 07:53:20;-33.43602629176917;-24.370942794162918;6.314494358492677;-13.590881296797694;-22.295239892265762
8 days 07:53:21;-52.158957492092746;-2.4693805408606715;17.312721790882932;-14.861441177554624;-23.093981478005936
8 days 07:53:22;-54.74654887686021;-42.53967538165346;64.91838002559896;-3.020580266368322;-34.50693350222609
8 days 07:53:23;-42.699541824289966;-40.586501955842294;64.13808227238736;-0.47189813611496373;-27.56206991158013
8 days 07:53:24;-59.91201454866497;26.972946394504877;6.096558233162742;-20.761491754648986;-21.820167797057078
8 days 07:53:25;-48.354917011725156;18.408961744981745;18.379499020531465;-11.993520495741796;-20.133746291655562
8 days 07:53:26;-44.64360532610621;20.55412548811235;1.9039739103068725;-20.151425699305992;-24.303014900447394
8 days 07:53:27;-44.33152058671916;32.48466940148867;-0.3324317604160368;-18.805378697072346;-24.563103656887375
