timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
8 days 07:52:30;1.2063409575783797;40.895742868264506;15.573689443364868;-66.7519015924833;-15.969921056867971
8 days 07:52:31;-11.98736102089933;34.08675601719063;20.868867709305942;-63.17241597715312;-14.988122419510542
8 days 07:52:32;-10.634171804387469;41.78053158198549;-0.62222961341161;-71.79588156661667;-6.406907949113184
8 days 07:52:33;7.3569227845400835;38.140787377305195;-32.5343824086231;-63.51752346665261;0.4006850206504479
8 days 07:52:34;-15.317577349256629;28.475061400762357;-11.247465238538906;-53.11149161182253;-12.45610465961
8 days 07:52:35;1.9499716616538865;26.966391760857395;4.32387396041753;-80.03286769099398;-8.058769727199868
8 days 07:52:36;-1.9840813933585184;1.2886949039682318;25.160069199855954;-60.26044386478049;-9.47862682835348
8 days 07:52:37;0.9087462472501945;-9.116836357451353;18.464187804984324;-41.85769370968802;-13.252248435715389
8 days 07:52:38;3.985519233568622;-19.502663997393277;14.953534806649147;-32.53891859127902;-13.540600330959398
8 days 07:52:39;6.6211095257709065;-27.991828930133664;9.057229623929867;-14.587788129899353;-9.083399342084547
8 days 07:52:40;5.883756119157675;-50.842307582143;26.318873271140973;-12.375718233283626;-17.190094033872743
8 days 07:52:41;9.13575861124717;-54.417410178488524;9.308495841020022;5.995114364878004;-25.765634657302137
8 days 07:52:42;30.01752652175564;-61.37643758566695;-7.2675488316328805;20.05327524418358;-11.411681345864814
8 days 07:52:43;16.081490962420617;-70.15829504745754;2.7357778478183405;30.838937021757125;-11.5077174861011
8 days 07:52:44;35.33780932990887;-58.30849815372171;-16.91704399225363;22.947827125800405;-13.079053823426955
8 days 07:52:45;25.25889577029267;-50.79357946568513;2.7824471481207347;36.13129812762398;-7.514335670323033
8 days 07:52:46;13.162975283029652;-44.8709878851142;20.419674598740258;34.363191048444435;-6.097093701679028
8 days 07:52:47;23.348153245585173;-32.885055457892655;11.26282266735888;30.109473144276574;-3.8621177984079527
8 days 07:52:48;23.501850503444555;-28.946844689427476;17.569069697312944;40.759138549903156;0.6232209468556843
8 days 07:52:49;14.960482002502859;-18.50235906507403;16.198493241903122;41.94158074521606;13.276989965202874
8 days 07:52:50;9.052594712373034;-12.61521604903136;35.50185257348856;41.71069246791576;-1.2693658910665129
8 days 07:52:51;10.48803180445232;2.650826892242643;-1.012240892536015;67.73532518487623;5.9796916357761045
8 days 07:52:52;13.308835881101453;-9.005615815355014;1.6112251350458704;74.42828241836031;12.90520444710095
8 days 07:52:53;7.097926773036523;-7.730278231259614;22.919835859508296;59.58471635232585;11.180350000281452
8 days 07:52:54;2.656472269065677;5.697848287458934;18.59248945029667;49.93002044703648;21.59444419059743
8 days 07:52:55;-5.275639701925461;31.80419699600542;-17.951610411535512;70.20856130075443;32.72598878397779
8 days 07:52:56;-11.290480200805463;50.8099607611584;-25.00404723144156;66.56956445915272;36.13506607870193
8 days 07:52:57;-14.71803332538449;9.69791583406951;-6.576966246531346;79.92499872375258;28.57962288142944
8 days 07:52:58;-18.82934865225072;51.402931517087694;-4.696696909882335;37.483927282917236;34.10389674274948
8 days 07:52:59;-29.519857771567644;58.71141517472565;19.475313050338123;26.05861302283001;32.15431781556441
8 days 07:53:00;-14.227214073269703;58.13098554192644;-6.2089783709049415;38.18373074277742;39.68788090350049
8 days 07:53:01;-12.972212794349687;63.59320357140528;31.3633317931141;-13.25229862895859;36.3906206086841
8 days 07:53:02;-22.598086947408383;53.175744246380205;18.473908337891345;11.233881966292696;25.107191207134182
8 days 07:53:03;-16.295923386631834;47.51773986640232;15.710701818090362;5.073831018874184;16.826658414618745
8 days 07:53:04;-10.507481414682493;42.991701607145394;3.8677330553655502;21.002773728262923;16.614791797912822
8 days 07:53:05;-8.692573123725047;34.43246928684036;28.64208049896882;-14.788479206471246;10.025585434480613
8 days 07:53:06;-12.237810422305552;29.98312732576975;23.173298858541987;-19.06211749582409;6.29291916099138
8 days 07:53:07;-2.4404943876665968;15.644855852436615;6.766996142321248;-16.846151022694315;22.128491149687612
8 days 07:53:08;-4.548642331575701;12.073294609627258;5.1288955062257235;-22.927694012857252;11.477304291458454
8 days 07:53:09;-4.668439119251194;6.872692086981914;-1.8642861218335804;-39.767986041011234;-2.471682686814359
8 days 07:53:10;-13.284792002982835;7.098939737883109;-6.775684953804124;-36.36688152472127;3.3940232630175986
8 days 07:53:11;-13.5587605593187;-24.478872740408658;8.7660856749152;-34.84145193903023;-1.432558913737449
8 days 07:53:12;-20.69758645267207;-29.621501713608406;1.7311704697348498;-39.54099663159206;6.142948436296371
8 days 07:53:13;-27.029674211030983;-31.731472017188686;4.794800912069322;-26.83360646628887;4.8109704561650775
8 days 07:53:14;-26.86748233470123;-34.984864253611015;-7.937137928735538;-8.974384699782885;4.459962683154599
8 days 07:53:15;-26.842981386214092;-32.74943507901326;-10.095113289938741;-11.441669350815024;12.657359779813275
8 days 07:53:16;-37.58760294746149;-33.23339633238057;-22.41173610826274;11.247615419311538;5.870230377908072
8 days 07:53:17;-47.694365402857485;-48.672321650981274;-4.267566367190498;19.87884836647541;4.479403945526553
8 days 07:53:18;-55.25542161654337;-33.43784495366658;4.392880535384916;13.583692324895896;0.9513265175679951
8 days 07:53:19;-64.40151495347952;-18.162385368043655;6.99667563887734;24.05047590030252;-7.8419435495334335
8 days 07:53:20;-55.112937746281936;-10.621018476105583;-11.404856705344228;29.5473588479496;-3.9703023056248172
8 days 07:53:21;-42.23415246181434;-16.02471513547294;2.0073838676607187;14.046928910334124;2.1335660826208747
8 days 07:53:22;-29.220412913732545;-13.306258182124788;-2.521203826331888;18.294459145517937;1.9881130248584555
8 days 07:53:23;-20.20943432277214;-13.483507576966979;-1.3727855119267376;23.421827700493967;11.255065241088719
8 days 07:53:24;-7.083932629712346;-6.8947535748790605;2.1794271744450513;24.22975185710244;15.073166287219603
8 days 07:53:25;13.447285699271426;-6.551733942383902;5.10431931576379;13.145402013127809;21.92595819779483
8 days 07:53:26;26.649263833881562;-5.051924046629093;5.1798813035907125;6.9494216568128;26.09224060240373
8 days 07:53:27;30.882360317046416;-2.3655008962207145;2.386374992973195;20.745573107404102;25.11001821591007
8 days 07:53:28;58.812440675616315;18.210675462680747;-20.343589896775708;2.5168818640065047;25.476594969545236
8 days 07:53:29;83.94471228098301;-7.938953355565403;-0.08767553236731836;-10.118290731896147;26.49165971240784
8 days 07:53:30;72.70092763310296;-9.321046395378197;-5.931518666036529;-5.719749341383537;3.036523564344251
8 days 07:53:31;80.33808016818065;-3.069700450333282;-28.022748942165524;1.2119899971361776;-19.243114060389754
8 days 07:53:32;81.03523297489717;1.6623907935628204;-17.66222070855062;1.5447638897159515;-16.406858067085032
8 days 07:53:33;83.07266957329956;-3.375458176820721;-24.826182820910418;2.610441631791371;-3.545551897414848
8 days 07:53:34;73.1289466002019;6.296826128790388;-32.0575878930066;7.752184884797695;1.587914591841379
8 days 07:53:35;56.99174624305916;22.59102473909811;-27.40821124556627;21.194160592307465;10.395510292975523
8 days 07:53:36;35.10668822831857;22.860428769309934;-16.41880317613382;36.639461243802415;14.759686238280402
8 days 07:53:37;3.884392503504725;44.313915470257484;-9.628877057597041;54.52553023361892;6.795749222525552
8 days 07:53:38;-10.823902583756354;50.8494157447788;13.803982336303847;63.869207302373205;16.834636959738422
8 days 07:53:39;-12.79455929592507;41.15616955079984;11.0919787750342;68.09521398219584;25.148925295235582
8 days 07:53:40;-22.61287034177222;46.528466631751456;17.0314165721759;77.98867206041227;28.02940128354988
8 days 07:53:41;-14.997818479369299;32.573578389165355;25.582860453195483;95.17318717901333;22.280300537984612
8 days 07:53:42;-20.91176826047205;29.382721687611642;21.597986827213145;110.16390619883985;22.414794140942675
8 days 07:53:43;-26.35179406377029;22.13453236143829;28.580949897412484;113.52032836974882;27.27040683524724
