timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
8 days 07:52:30;2.336774684649229;-41.6783181179059;-33.10085738048588;12.941525713773585;-55.758927353001674
8 days 07:52:31;-12.925925574087836;-29.186820944036363;-23.140624383241033;27.53486383075708;-75.44341582323686
8 days 07:52:32;-26.845494044120002;-22.39121855291787;-12.716855275769408;35.980777198959046;-85.79348205560784
8 days 07:52:33;-34.244984000846806;-14.847488458532835;-8.578656746927727;45.5429927693075;-92.2210058384182
8 days 07:52:34;-36.124905145386656;-13.931233999691813;3.9909428901285224;51.25147205039194;-100.240973813607
8 days 07:52:35;-41.07893100193161;-3.5151035369222936;15.981713700184626;66.62927293595692;-97.26354301446264
8 days 07:52:36;-53.582191186932484;20.830390713858236;19.50727256257257;72.63546690766923;-84.57684849233725
8 days 07:52:37;-60.3484225815388;37.444254901067346;36.14718371194671;56.41463375174529;-73.0784679328929
8 days 07:52:38;-60.78441813442489;37.26559204517987;49.75311734313594;77.36510639264048;-68.55787887976271
8 days 07:52:39;-56.12882247212333;33.079684290887386;62.1050397398968;88.26070170900529;-50.47391059181779
8 days 07:52:40;-51.298311409754355;30.003305818311397;78.56892971114138;77.65855326497767;-32.88408277806968
8 days 07:52:41;-46.88205895464307;34.52862205276815;80.01754451841008;60.646903535139145;-23.66594992514572
8 days 07:52:42;-41.0632160689399;32.54891922779634;78.13158321183228;51.078321890234996;-11.363137100724092
8 days 07:52:43;-41.65696168390568;23.595020654625976;76.20525005453052;50.623760581277786;-5.807744806778351
8 days 07:52:44;-44.36035618362014;16.080234713224534;70.67029587782173;57.155083916055126;1.6790023430155745
8 days 07:52:45;-46.798949533282865;14.770913361131688;76.90786658652571;47.115336108226884;12.914324459464224
8 days 07:52:46;-47.62758265604267;16.063198674366724;71.30735806553655;32.11588209967349;29.608408470591993
8 days 07:52:47;-42.826925558082024;8.833006260936214;62.9544413641343;23.279375832680778;37.00133403851332
8 days 07:52:48;-30.098231487612477;-13.01509600802684;62.09754831133154;7.5870110885419795;46.285397688895955
8 days 07:52:49;-21.266497152101625;-16.88145633789237;53.1841515426273;-10.574407613718034;53.92398576065001
8 days 07:52:50;-9.740252061009082;-2.8321260187199293;45.25847768817572;-30.195814482875193;57.882917258681495
8 days 07:52:51;-0.28740880188357715;8.624526144793377;33.429325798022006;-54.09990043247499;49.55344701623328
8 days 07:52:52;-2.659155062859548;13.17317060363068;25.19408122816797;-51.48395786582924;36.73912183660154
8 days 07:52:53;11.089448012392422;-4.836496880946644;9.036539096340821;-43.8561757292188;24.79224010337891
8 days 07:52:54;21.516775521036752;-18.52236982882266;0.0704636866401178;-40.381144620713584;15.8740206531081
8 days 07:52:55;22.17367838072221;-22.122479340634357;-4.001661832478235;-44.22246378878695;1.256626125036289
8 days 07:52:56;21.121011167656768;-28.033047304182944;-20.308438241657797;-39.481292967647754;-13.236543579722426
8 days 07:52:57;23.18435495557141;-28.943976580119035;-28.775528328742002;-31.17805413429417;-16.776278806888243
8 days 07:52:58;16.007982471587596;-31.700851991643695;-29.22513170978205;-32.196875309192926;-19.1507647961792
8 days 07:52:59;0.6521113946532202;-28.54148922043668;-20.34421351536824;-29.664628636688548;-28.450027796382155
8 days 07:53:00;3.505850396393756;-30.24563575722275;-13.913333917676404;-14.335507442175397;-24.248425430184426
8 days 07:53:01;4.380656346040291;-29.76280287882064;-2.8339533306412674;8.752006993969818;-19.952342937413132
8 days 07:53:02;0.3365582007916522;-22.91304169966712;11.030575464115802;31.117182146073926;-19.683715017311602
8 days 07:53:03;-1.9984991238066818;-29.341839449979993;26.670318757388305;43.24426601255206;-17.358746484534343
8 days 07:53:04;-6.010158636602036;-28.930396479736224;38.78424889389554;65.87024233390443;-15.983124847839175
8 days 07:53:05;-11.561568424046738;-19.469377608224633;40.96134480078409;76.86611938289482;-16.542942851509306
8 days 07:53:06;-0.6161068553484864;-16.48282499181928;45.378418123967094;68.75893028233838;-6.5440207694414525
8 days 07:53:07;12.477861777920474;-19.013820054702894;44.77001232769451;63.8743159598195;7.177701504642634
8 days 07:53:08;9.811047034808935;-3.8871021244687523;46.963577070193;45.56416964784626;10.93788550677299
