timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
8 days 07:52:30;108.1503369595272;-43.39490917952457;-33.90927318446966;20.86899381238609;31.95253111675902
8 days 07:52:31;49.083723340686106;-65.3886371058773;-21.66195945207724;68.4395803751209;-5.290666949094747
8 days 07:52:32;41.43898196892704;-52.318954354162464;-49.06489075223175;70.52960068681764;-61.24073596050893
8 days 07:52:33;2.3544164645790335;-44.818986317659984;-130.68749751885053;146.5011078285245;-120.06945601440864
8 days 07:52:34;25.939930109617638;-61.171421841443475;-40.51541148387606;103.76406818481269;0.22612446152132581
8 days 07:52:35;-39.90465433896611;-69.86481756552693;6.489029889628483;78.70089189885218;-97.95673064580758
8 days 07:52:36;5.820185456823419;-34.06252163154298;-58.928834529133475;53.716177843842054;-18.67257837316317
8 days 07:52:37;-44.59484384627067;-97.40813053018223;-41.82062233196858;96.83365233334375;-52.14091019156106
8 days 07:52:38;-78.10627154376758;-33.255804408856406;-19.69208168472008;6.415774105580454;-116.52262143943499
8 days 07:52:39;4.0813649249713375;11.66899517567653;-50.077974395417016;2.319143329655776;4.258800097881945
8 days 07:52:40;-48.4908348973177;-67.17703272616994;51.022151613530774;-4.969185456474741;-50.514729959447905
8 days 07:52:41;-48.05460824238431;9.309409518366182;67.92427061338427;-73.82594001852624;-39.6070338592849
8 days 07:52:42;-61.495862335070164;7.224606967575569;-9.458539670191444;7.146424972962759;-76.92478658007147
8 days 07:52:43;-58.83931542710942;6.882195526862768;86.27184379172894;-97.82321538999922;-60.28192706547771
8 days 07:52:44;-17.639053021712545;-24.77309309335056;62.598499902658396;-61.38240976790837;33.48320375982394
8 days 07:52:45;-30.74098728237194;0.4053519210742423;47.936484196451715;-109.55140543823826;-8.707847700067477
8 days 07:52:46;-70.4835299685014;-13.525619559752732;-1.4605206884566906;-28.480123072739676;-39.05837409664375
8 days 07:52:47;-94.94000626175587;14.841842754279474;45.69955996442941;-84.59603465557693;-55.497325485148764
8 days 07:52:48;7.898297148151225;15.363692887571556;72.18863748982949;-139.5329383401961;61.18696694639639
8 days 07:52:49;-46.51791278447006;36.474371120241315;91.23451809465955;-175.37607078181284;-66.57042818307852
8 days 07:52:50;-42.03593346598848;16.712147008458338;31.622019364148294;-96.71742991352271;-43.72324842652041
8 days 07:52:51;-66.43807305137169;-10.701632051510234;12.13909023115583;-32.643167432009236;-34.43425877761621
