timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
2 days 01:52:30;261.64544033333874;-52.43059858539397;-24.56560546382408;96.30486095450298;222.02891460175854
2 days 01:52:31;269.10290571225994;-37.61690319016122;-53.2857230767865;136.66519386520645;225.41433175181243
2 days 01:52:32;261.4245756254892;-44.94538279417699;-49.865816910889386;141.41866507993342;215.80452072303788
2 days 01:52:33;224.41641202151487;-72.15859618817748;-50.18847237095976;123.06566958533648;168.03006267549023
2 days 01:52:34;134.30636748981541;-81.86604822221614;-45.72764036724213;103.37305657568261;80.32752317286163
2 days 01:52:35;28.66100123034756;-78.09870134425087;-59.864752674005274;103.15767614359176;-9.732752412940707
2 days 01:52:36;-124.90321823361961;-88.98910180632753;-76.7399426172343;95.2360482979322;-182.90379883742222
2 days 01:52:37;-178.2235189493168;-136.93531334584176;-34.637246518466796;110.30517992925257;-191.5787114625585
2 days 01:52:38;-213.98390002157825;-57.37191547212179;-177.11335227150875;191.59517871287474;-182.30876770694945
2 days 01:52:39;-298.9607978130078;-100.16987453185952;35.85738623889386;-23.565213475993207;-260.5579405501409
2 days 01:52:40;-300.8744643922579;-72.81597771849971;76.70513590029799;-112.97310032226744;-261.54570807244977
2 days 01:52:41;-301.91676151315954;-56.77190693519631;7.488217862731093;-52.234691006185045;-260.9731804745833
2 days 01:52:42;-295.26264238844203;-119.5875959585288;64.66510959719184;-52.175168418807665;-258.0782818425586
2 days 01:52:43;-285.7600218055576;-62.79128556765351;-39.994284943220215;4.241457952697988;-245.70676282904012
2 days 01:52:44;-278.49344610361976;-44.43660285831669;-113.33805424989228;79.04944907415442;-239.42432417982926
2 days 01:52:45;-261.75387193904794;-86.14509337502184;-16.258211534795404;44.44750247700718;-230.4417612067602
2 days 01:52:46;-247.63320870197214;-40.64350743094228;75.36893675333098;-68.40760305562866;-208.52415483961096
2 days 01:52:47;-236.5444954811749;-25.901563203064114;25.96038275497772;-10.78556330685078;-194.6676041805216
2 days 01:52:48;-212.49154673960794;-37.7608877852145;24.59971277383372;-31.982039292854527;-174.31022829832048
2 days 01:52:49;-198.62159678555352;-34.365875126728724;12.764184825660111;-53.842622032804364;-164.9075175026925
2 days 01:52:50;-169.738603296444;30.90448272925748;-58.251821183552934;-82.03837383396933;-142.00942814435894
2 days 01:52:51;-157.87683214955013;6.161931028442827;1.889864146008089;-106.76721017245382;-123.16749189956349
2 days 01:52:52;-135.38415541184972;28.49497262289125;16.937785434433305;-160.13208623438712;-104.15176332692795
2 days 01:52:53;-128.05296238554197;42.454815851773645;-136.01898096165525;-29.80036194821543;-112.01411876757898
2 days 01:52:54;-107.18038591421342;24.858294057226516;12.951611261874914;-132.51879506105135;-108.924819288452
2 days 01:52:55;-88.13207460905767;46.66421129938571;47.93699236538335;-137.88586997614468;-110.15692555648566
2 days 01:52:56;-66.19313199826486;26.4818352468997;8.91342246798739;-50.48124623090812;-119.99573799783153
2 days 01:52:57;-53.127255082285814;70.56370108074864;2.4629668537378335;-82.43563248638439;-119.26176213995504
2 days 01:52:58;-61.83368054095272;67.26068997955923;-19.35803499437454;-20.2250516368113;-110.22502571674391
2 days 01:52:59;-57.26524732383177;81.7910147729456;14.783385950439781;-77.71837681192122;-100.37388869343081
2 days 01:53:00;-49.18959373563075;67.76015450524231;-38.951613648819844;-38.278907471189854;-78.97381051754795
2 days 01:53:01;-50.38542988536489;18.912775020063798;-34.562951553080424;23.042604261565458;-64.89605080475988
2 days 01:53:02;-47.92792096498173;87.41050417141825;-9.621295903479265;-79.13142852063432;-57.12601234432828
2 days 01:53:03;-40.39275966558844;69.54244660643936;5.317483685568572;-92.02239675573865;-42.816891310291346
2 days 01:53:04;-27.118323855506674;43.512109238447316;-28.364641845666775;-30.44477536008264;-28.403868579217377
2 days 01:53:05;-26.029548554663922;78.92239342347418;-38.16222934304249;-64.45010227140546;-25.349064088798375
2 days 01:53:06;-37.80016001516184;32.75290206195261;16.046623683890946;-65.90974022225221;-8.88470661529475
