timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
2 days 01:52:30;-84.55679022808685;-86.15467324665703;54.14827652164439;81.66087675242869;12.371226337870846
2 days 01:52:31;-87.66315783127307;-81.67779177557217;39.705312075110875;91.22940953888597;4.4380078985466636
2 days 01:52:32;-91.98141673381596;-88.05779334535985;32.31974207993286;96.11757915499564;1.1203937404470101
2 days 01:52:33;-91.86220725335382;-96.16401682433899;17.9816351825745;96.93881810138261;4.854186094364193
2 days 01:52:34;-98.92899626045077;-84.88022955664198;-10.767634732757811;103.59688824520346;-4.10356937288173
2 days 01:52:35;-104.66596398555798;-93.78761063167885;-12.144942475990097;106.35520393900086;-6.234538799201203
2 days 01:52:36;-82.57517033528917;-110.07065704960867;-13.454574025507918;102.59050580859416;14.150402061452157
2 days 01:52:37;-64.35463080422159;-98.40406878794963;-24.238564858290374;97.96178403135697;37.75422025273962
2 days 01:52:38;-70.72789326460813;-77.93652020965007;-20.499785831865122;93.09353563524387;30.64269974042265
2 days 01:52:39;-51.4364376303051;-64.84826783130696;-19.14820731852536;88.46948820273349;39.231112019954516
2 days 01:52:40;-31.14259533709995;-51.61685349350452;-25.859294205875287;82.10255389515223;59.66540375495621
2 days 01:52:41;-23.936136584469498;-30.974078090698946;-33.97674783590915;63.498850522246094;51.05361968377586
2 days 01:52:42;-15.652447152704978;-43.170096521688755;-13.658295591074564;55.57227411746114;19.417310714319427
2 days 01:52:43;-14.894828776384857;-40.80253036417619;-15.985711744742025;52.19103799080917;-1.699512639039766
2 days 01:52:44;-7.602302474491933;-26.739672797055963;-19.822186866426836;45.070221760477544;-9.024370693902677
2 days 01:52:45;-9.628884758793493;-29.676912019030592;-29.83368636952548;47.98139589407642;-33.143543986930766
2 days 01:52:46;-20.66121652816468;-34.198966074377374;-34.777967241595256;40.27897418397963;-59.23878060401333
2 days 01:52:47;-16.98993871202006;-18.471140142061056;-36.33632989961847;32.68281678183966;-65.33717111190295
2 days 01:52:48;-14.135548279480364;-30.211436353350923;-23.56883995926917;31.386409317961377;-61.3380334905054
2 days 01:52:49;-14.750210409871022;-41.24997454172178;-17.400414540945686;22.417621486438797;-52.50328649116202
2 days 01:52:50;-10.720380558784207;-37.61924406598006;-10.768390851515925;16.13075020834664;-48.606647149975394
2 days 01:52:51;4.76664516706503;-39.06777711255135;9.35739795361347;9.452510576550658;-36.98792038141151
2 days 01:52:52;-4.428657015850889;-33.58442557456481;13.119296905331792;7.96182652235473;-36.7140570471555
2 days 01:52:53;-6.0774920175167075;-20.767661786700934;13.997627825802528;-0.7196038728813324;-40.31877735487938
2 days 01:52:54;2.2258973085775366;-13.756760689817813;9.400820476732386;-4.671572114406243;-37.279209157280135
2 days 01:52:55;16.402831491280185;1.039469126488347;-3.755474550091432;-6.128913318792719;-27.304103236561772
2 days 01:52:56;27.61733281154447;6.429368067807449;2.1633640545407102;-2.798380928051834;-25.368825161506244
2 days 01:52:57;26.754427569567444;9.069312957580316;5.026418726268088;-3.4857671696072403;-28.189324452786504
2 days 01:52:58;24.39614749561933;22.990175888468347;1.0579192437589011;-8.002033597169351;-25.37503259846777
2 days 01:52:59;19.324054081682768;36.658599489871925;-9.215771877110525;-18.757833518604457;-44.455936125881905
2 days 01:53:00;35.096540364524095;50.41378581422285;-7.70249962325071;-36.72671498226664;-46.214438790224015
2 days 01:53:01;42.4272182194062;74.51062885889027;-23.508772668013414;-41.257137284284475;-42.269273199264944
2 days 01:53:02;27.763367783705867;91.38719332976018;-35.869152160782946;-52.662838123639204;-45.28737930256534
2 days 01:53:03;33.3822385557762;84.88745238397235;-23.813783963950826;-57.14587212370815;-43.60117145799238
2 days 01:53:04;39.96268419962479;81.84735478694844;-25.932892797479067;-55.65130317082317;-41.01231715251111
2 days 01:53:05;26.946797052261218;81.71302818677577;-24.084011281532863;-49.1762758746319;-34.47918355704653
2 days 01:53:06;16.035696633813934;81.00012760393626;-22.288380005662784;-46.0827789308158;-36.45233925122608
2 days 01:53:07;17.648378915074744;82.36782027311378;-25.412475452764717;-47.23773837325116;-33.037040991798676
2 days 01:53:08;18.84106107921715;75.94072274480448;-29.172710593451008;-42.69022561591824;-19.623057806599213
