timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
2 days 01:52:30;41.89238892581316;61.06317746243993;37.730697738543135;-42.24551756041686;-20.360470665795553
2 days 01:52:31;37.29925601120649;51.93914974592586;27.055059056828586;-32.318885698595025;-22.492911542839742
2 days 01:52:32;28.92541156422278;39.38515469165656;13.131317466008106;-19.768108811762666;-28.102001305482048
2 days 01:52:33;22.75623468166271;26.574204510237728;-3.3341010795941415;-4.4749831911015825;-35.53823821850936
2 days 01:52:34;21.607955474586447;9.981992379045112;-19.333128024752376;7.496790962546185;-44.283273415932825
2 days 01:52:35;21.087137418731285;3.343323140424042;-44.67101741153681;14.101518843760102;-53.23491194652046
2 days 01:52:36;21.133351537613795;-9.055549822669759;-49.73358292648294;11.804604816885053;-54.43170582907308
2 days 01:52:37;18.864856134122206;-28.99804130833526;-49.66294341571321;18.67728946023977;-50.71655027928317
2 days 01:52:38;10.679038082619416;-46.40819046909639;-50.9975123804042;24.047164944616352;-46.09621137013506
2 days 01:52:39;3.9944007568155655;-54.81073227522885;-48.840927541290775;29.565419540598374;-30.323339711778083
2 days 01:52:40;-9.241224190861113;-65.89638333070371;-46.642753053237364;33.33898674870027;-13.410707455750533
2 days 01:52:41;-19.72263114313605;-69.25260800831396;-39.248099354945886;34.31929152281327;12.775238470886974
2 days 01:52:42;-33.411763000399304;-84.49051483701501;-29.538344773920127;45.108097105156524;37.77690827705723
2 days 01:52:43;-48.37936141972735;-107.06199349226112;-18.774000285202607;53.36793036817811;64.47447739055956
2 days 01:52:44;-54.33892928658685;-116.9433818868717;-16.20092188636363;60.540835323072606;104.88619380927473
2 days 01:52:45;-60.35544481974231;-129.6554351058861;-12.565135625114037;57.33872633884097;136.60406710403998
2 days 01:52:46;-66.93712328648466;-141.12793718395963;-6.026199753393024;59.830907746250105;159.4986125202458
2 days 01:52:47;-82.05655503398057;-151.24883031516524;5.026555247591163;60.918004779785505;163.83129959588305
2 days 01:52:48;-95.10216159789137;-141.88165438003483;5.023903324822619;48.715573154797255;159.76428655102592
2 days 01:52:49;-100.82126071148627;-133.72601564776784;10.591636454282929;43.80897837492849;147.817278287206
2 days 01:52:50;-98.434018189977;-123.93531272459721;23.767680462033766;36.42664476642601;133.47376978518423
2 days 01:52:51;-98.62259280167513;-102.94983737125067;29.425386009833055;29.788388293381114;118.90219415121351
2 days 01:52:52;-92.40346834237603;-84.29683118274842;41.48376351368818;17.919381481986335;112.80779006906266
2 days 01:52:53;-86.92148000232903;-64.3190895336188;50.30308271038817;4.546776884619091;111.82243247786431
2 days 01:52:54;-83.82864102576424;-42.34140947122407;64.51060118663106;0.9202856946573441;112.04905926090467
2 days 01:52:55;-78.39268087749763;-13.721893745197677;69.1394760369144;-6.014883391134841;105.73874473183051
2 days 01:52:56;-73.43504874455991;0.8747674480849413;68.53177562233066;-12.248891327771402;84.67528193608477
2 days 01:52:57;-66.87683117174339;18.7077097182328;67.559995722986;-13.086834882242584;66.40248680099356
2 days 01:52:58;-63.59149423225253;27.79219126719082;66.44979844099699;-11.48859638100588;43.82397380969944
2 days 01:52:59;-60.87743844422658;34.77949907564835;64.296629899492;-10.425833050430509;24.456005732421545
2 days 01:53:00;-55.750132262909325;45.09749452861907;49.97193952580422;-4.933661186305783;1.9902627039645093
2 days 01:53:01;-49.24903439159444;33.01493352973203;42.221917983037144;-1.628336114809707;-20.4512488932895
2 days 01:53:02;-35.36133178343978;17.17080063680283;21.655461806003387;-2.400086495562544;-37.63281208589222
2 days 01:53:03;-28.589996508261624;13.47565151762771;8.74971988124422;-2.3286446422350418;-49.767543822190106
2 days 01:53:04;-29.694470256851638;11.419973092575141;5.711721517436527;-0.8486445830403798;-56.41238377742169
2 days 01:53:05;-18.683274902449526;0.33011009867028523;-6.283053880004641;-3.924119793670086;-70.79765917996525
2 days 01:53:06;0.493921714769341;-5.882664403538658;-20.892934877399558;-15.193185566585118;-74.76638950933152
2 days 01:53:07;12.43059651112548;-20.141354238295825;-28.068032062010005;-26.10780716675926;-73.47257138971445
2 days 01:53:08;31.84871574399616;-40.01252368314309;-21.438622749893884;-42.239054076254455;-67.25011346133566
2 days 01:53:09;49.28078155395768;-49.38987319618445;-31.93700620653419;-56.899957748114524;-57.760376560173036
2 days 01:53:10;59.81711280706884;-66.86745821557022;-42.25305242860669;-61.5324263134155;-56.088632506328764
2 days 01:53:11;69.29705896661635;-75.68288500020014;-57.736853644396994;-52.024539020475885;-52.61865254332778
2 days 01:53:12;68.56987834727965;-103.01725402670259;-58.25713197043633;-24.489487816127408;-58.17111288326965
2 days 01:53:13;70.43868086377319;-123.76488695125464;-57.909488899552954;0.6183769002921554;-63.51352141427214
2 days 01:53:14;68.97334455853392;-125.2526976363328;-65.41186365108729;23.580188354760303;-66.29701898288211
2 days 01:53:15;63.11859311881566;-123.50463130896678;-57.50885823752821;48.712342927244826;-70.42055201643701
2 days 01:53:16;56.917853806558526;-120.8518571856299;-59.97414328763783;72.65729539046538;-74.74653180932523
2 days 01:53:17;47.2717831790433;-98.88982205798995;-71.51304576353776;78.90218756394755;-82.73084066190535
2 days 01:53:18;43.0100974937332;-88.44503440159195;-62.615884375050996;75.50907197555227;-84.74082971932854
2 days 01:53:19;34.14009792077271;-77.26210184809165;-55.07686963828215;71.32455953486476;-92.18619114178084
2 days 01:53:20;29.28284863095801;-55.60267805568748;-40.966002303185604;69.61436014763554;-104.94606803777064
2 days 01:53:21;26.584797284632504;-34.43937700336449;-22.131895733410968;67.77469535791681;-121.78589386593656
2 days 01:53:22;13.46165487846301;-6.679603635992535;-4.162740212072625;63.60884586689864;-143.08681065938634
2 days 01:53:23;-1.8684417169380179;4.899816883762444;8.00497093325635;81.260924119329;-161.10847311160887
2 days 01:53:24;-21.02907251601612;3.7194589671407483;27.947498119990865;109.56007121464305;-175.63842337409088
2 days 01:53:25;-38.27736031436766;6.794480065036848;53.63449038762697;132.44818827228545;-174.7621380664793
2 days 01:53:26;-54.03852596267843;25.080269808800264;71.62881862820483;143.20510721604091;-158.2559412791168
2 days 01:53:27;-72.37289325454235;29.844829091759557;84.26179996633272;159.75267328078704;-141.1770588768155
2 days 01:53:28;-84.3823371232677;38.09994846686388;95.59503873128757;169.30480086238342;-114.07654365772937
