timestamp;FP1-F7;F7-T7;T7-P7;P7-O1;FP1-F3
2 days 01:52:30;46.538729341004895;30.23331731213501;-8.23615055343866;0.3109835893427945;33.11814556395023
2 days 01:52:31;15.432782935593766;13.453969468475453;1.9337887447242537;5.770636356316109;-1.9451663442520557
2 days 01:52:32;-6.599847164117873;14.596187584811757;-3.683358059271265;10.656362225410875;-44.95443315650509
2 days 01:52:33;-31.33735611336637;15.020744249228256;-10.175931081565924;4.727244028688255;-78.75144139639488
2 days 01:52:34;36.90370942270794;14.340986673016186;-14.566741331985627;6.904458146695189;8.198245973061336
2 days 01:52:35;34.87476547376746;17.931151074882404;-24.919717332704018;13.627338091228665;21.298607884719605
2 days 01:52:36;-10.837195073257515;8.753414703839038;-21.103899792035655;28.983355125175397;-6.1665455213136315
2 days 01:52:37;12.217089432823684;6.179613416287229;-13.605428490390258;35.435688831535394;12.949848137430577
2 days 01:52:38;-40.42665594250251;-23.05161999192212;-15.59623510844333;31.82071589076846;-84.23778777566264
2 days 01:52:39;33.47943840379736;-7.074841159721151;-16.833321322572825;35.15984920401361;29.259336688153212
2 days 01:52:40;14.692665809567712;-11.270777529684686;19.31880315597177;19.3056275917368;38.19666760389773
2 days 01:52:41;3.445375003332588;10.126835680653677;23.632206388094108;14.033242139808864;22.70970354082063
2 days 01:52:42;13.433077846594685;19.218602034352852;16.174737608487447;9.257927537872161;5.783917619379337
2 days 01:52:43;20.340526860524346;13.857651100461888;19.676895675181747;18.487124972800302;21.471891569659128
2 days 01:52:44;-16.453927458184104;18.82381745366305;16.7727359990463;28.497042239804546;-0.5422552672217757
2 days 01:52:45;23.94071962638348;10.676456971384866;-2.804190491085591;22.883080477250694;14.043862876123871
2 days 01:52:46;-26.411331704906573;-8.208924951842887;-7.276996977221374;15.07545599961681;-53.99132231255614
2 days 01:52:47;-5.999667173815652;-11.196981203480359;0.9237805477458824;7.166341342491438;-7.2206532236651375
2 days 01:52:48;40.03793366484551;-14.947751703728958;6.006827387847538;-1.0167458344864786;49.80601209660115
2 days 01:52:49;-24.53151716415347;-11.879655460347305;-1.210821309070311;-7.134083658930489;-15.933298057067956
2 days 01:52:50;9.42950311705828;-12.217916300968167;-0.8811559438978517;-11.656447608764662;8.757401906306933
2 days 01:52:51;-12.223458946483039;-15.531113265261267;4.781360953975695;-7.295746405992945;-21.15461196060561
2 days 01:52:52;-1.2595222176195118;1.3293917630124477;3.665450287858728;2.735331516083733;11.052693544028006
2 days 01:52:53;37.11842872747848;6.474702646737107;0.7679658248028499;8.23400720269478;39.03964354536072
2 days 01:52:54;14.565753100362048;-10.831164956613264;4.183792937810662;17.15083814016691;-7.327504569511257
2 days 01:52:55;-18.63030534533645;-4.0677549746155615;18.15887050946399;16.955111946837732;-44.983676914602185
2 days 01:52:56;14.742179301959784;6.736194801391683;22.949468842963157;3.296599555679073;7.805068570642046
2 days 01:52:57;10.224488746380882;1.0602584581539258;18.713290005968194;-4.085687439401458;8.152572374274122
2 days 01:52:58;2.9062010112822834;-2.8044547174991155;21.411676822147843;-7.838073072446947;0.2505382489844483
2 days 01:52:59;-29.603364632271347;-7.102991374169348;18.3051183805019;-15.713264134656544;-23.610778138655544
2 days 01:53:00;-17.93539882945982;-10.180463668198826;20.682830320296915;-16.55524639146195;-23.36209888823289
2 days 01:53:01;29.059035441385916;4.294686453319881;12.890557455560872;-14.98534420318074;42.911436285838235
